rating,date,content,review_vector
3.5,2022.02.27,entertaining dark scatterbrain comedy that goes off waaay into the weeds at the 34 mark works makes sense  you root for the kims  until the bizarre events of toward the end those choices seem somewhat contrived and out of character for characters that have repeatedly demonstrated themselves as bright and capable of passing for hardworking smarterthaneveryoneelse competent people for extended periods of time to get and keep their target jobs truthfully though this dichotomy does create a substantial mismatch with the early depiction of them as substantially lazy intoxicated underachievers that cant consistently even fold boxes with any consistency who suddenly and miraculously pull smart choices and superspylevel skills and talents out of seeming nowhere i think it misses somewhat in the capitalism is the problem angle widely pitched as the kims are clearly very capable and motivated and can achieve amazing things when they apply themselves but seem to have arrived at their semibasement apartment  and their lifestyle of sitting around folding pizza boxes  through utter lack of motivation and rampant inertia recommended just not as satisfying as id hoped,"[ 3.9192665e-02 -7.0272670e-03  2.1575908e-04 -2.7069345e-03
 -3.4439107e-04  9.6879629e-03  9.4090984e-04  4.1060325e-02
  2.7958662e-03  1.6810775e-02  8.5791973e-03  1.6451183e-03
  5.7081697e-03 -1.2603836e-05  1.6442198e-02 -5.9036311e-04
 -7.6273619e-03  2.0929039e-03  2.8394952e-03 -1.1523985e-02
  9.0810441e-04 -3.6496944e-03  1.9947353e-03  4.5790779e-03
 -6.4036404e-03 -7.7539822e-04  2.0397497e-02  1.3606489e-03
 -6.5415590e-03  2.2588467e-05  1.2823018e-02 -4.3607494e-03
  4.5814561e-03 -2.2353490e-03  6.3610664e-03  3.3423242e-03
 -1.3619203e-02 -1.0134650e-03  3.5300257e-03 -5.6662096e-04
 -8.8818902e-03 -1.6193241e-02  6.8645173e-04 -2.0871649e-03
 -4.6835449e-03  3.8556196e-03  4.5673787e-03 -1.0075849e-02
  5.1536155e-03 -4.6890653e-03 -4.3860264e-03 -7.3294574e-03
  5.5002645e-03  6.9967033e-03  3.6763439e-03 -4.5802277e-03
  5.8703646e-03 -3.3337632e-03  3.7403374e-03  4.5239842e-03
  3.7878547e-03 -4.1836025e-03  4.6479842e-03  1.1694044e-03
 -7.2202431e-03  8.8086650e-03 -2.1398926e-04  2.9398361e-03
 -1.3164968e-02 -8.8591352e-03 -2.3272261e-03  1.8499109e-03
  1.3865647e-03  7.7301152e-03  9.5255114e-04 -7.0756814e-03
 -3.5298970e-03  2.4048649e-03  1.4902533e-03  8.2505681e-03
 -3.4869139e-03  1.3156367e-02  2.7022534e-03 -1.3721489e-03
  1.7874945e-03  5.3645698e-03  6.7811492e-03  4.7478010e-03
 -4.1181294e-04 -4.5780013e-03 -3.5672379e-03 -4.5018727e-03
 -5.7655335e-03 -1.2972512e-03 -2.2572884e-03  3.9077472e-04
 -6.8827029e-03 -7.6608257e-03 -2.3247099e-03 -1.5716796e-03]"
5.0,2022.02.25,its triumph at the oscars didnt surprise me that much this movie is simply amazing you have to watch it at different times in order to get all its cryptic messages plot storytelling screenplay shots and dialogues need to be deeply studied a flawless masterpiece from south korea highly recommended my rating 1010,"[ 4.74944562e-02 -8.05142429e-03 -9.16553778e-04 -2.18604761e-03
  7.43189594e-06 -4.15436784e-03 -8.59972846e-04  4.84929681e-02
 -1.13363657e-03 -1.05186719e-02 -5.72861824e-03 -1.09917345e-03
  5.25911013e-03  1.95205270e-03  8.13694962e-04 -9.40541096e-04
 -6.89276494e-03 -3.13453237e-03  9.57522728e-03 -3.67197488e-03
 -3.29609588e-03  1.74952298e-02  1.52618578e-03 -5.90579398e-03
  3.12232040e-03 -4.73351358e-03 -7.68455025e-03 -9.69540048e-03
 -5.87516930e-03 -4.23424318e-03  1.08804312e-02 -7.06451340e-03
 -1.23258017e-03 -1.88263098e-03  1.16024036e-02 -2.06099171e-03
 -5.35074109e-03  1.19649973e-02 -4.81123570e-03  8.21504975e-04
 -4.62875818e-04  3.65168019e-03 -6.31994102e-03  5.52163750e-04
 -1.10969599e-02 -7.31397467e-03 -1.75190775e-03 -1.37469708e-03
  2.31238478e-03  5.85171906e-03  6.55264966e-03 -1.29960041e-04
 -8.69502407e-03 -6.74625067e-03 -2.11285078e-03  8.41978285e-03
  8.78147315e-03 -4.57309978e-03  4.53957880e-04 -8.19672947e-04
 -5.56724425e-03  5.60439657e-03  1.92739000e-03 -2.92526884e-03
 -7.40941335e-03  7.46777607e-03 -5.08183194e-03 -6.96654990e-03
  2.10683909e-03  2.94499798e-04 -2.89243436e-03 -7.86986295e-03
  4.51475475e-03  3.17977625e-03 -8.25674552e-03  2.03981344e-03
  2.39545503e-03 -6.64600497e-03 -1.16655719e-03  1.95605913e-03
  6.17108401e-03 -6.73457887e-03  5.50538534e-03 -6.86469779e-04
 -1.18921725e-02  1.05839958e-02  2.23144749e-03  5.20013366e-03
  4.40326578e-04 -6.55241264e-03 -7.82359578e-03 -3.88491107e-03
  6.67819614e-03  4.27313708e-03 -1.46357040e-03 -6.43435400e-03
 -4.64359159e-03 -3.63698928e-03 -3.62623180e-03  1.44100888e-02]"
5.0,2022.02.24,superbly developed storytelling with real edge of the seat tension and unexpected plot turns its a long film but the time flies by as you are drawn in to this masterpiece dont miss it,"[ 5.1860228e-02 -7.6932660e-03  2.6196361e-04  8.3391147e-04
  1.8690967e-03  1.2010754e-02  6.6662318e-04  6.3333914e-02
  1.4135168e-03 -2.7690819e-03 -4.9585369e-03 -4.2219571e-04
  1.0725610e-02  2.4285524e-03  1.0111057e-02  1.4240332e-03
 -9.6383225e-03 -5.8909948e-03  1.0021457e-02 -7.2789150e-03
 -7.1619527e-04  1.2367038e-02  3.9187646e-03 -5.3185811e-03
 -7.2728457e-05  4.3277484e-03  6.5154280e-03 -4.0922519e-03
  1.4231468e-04  3.9456449e-03 -1.8549417e-03  2.8207947e-03
  4.3714014e-03 -9.5124263e-03  6.5192566e-03  6.7698368e-04
 -3.0160707e-03 -7.4015437e-03  1.1470668e-03  2.1909147e-03
 -1.4471122e-02 -5.8578653e-03  2.6655849e-03  3.6003029e-03
 -4.7904751e-03  6.4636357e-03  8.7891771e-03 -1.9673932e-04
 -1.2713340e-03  1.0465311e-02 -9.8719168e-03 -1.2008586e-02
 -5.0828378e-03 -3.0183888e-03  1.8851286e-02  1.6900634e-03
 -1.1757480e-03 -1.8592365e-03  2.3264071e-04 -1.2895674e-02
 -2.1214504e-04 -9.3527400e-04 -6.9546438e-04 -1.1243942e-03
  5.3440710e-03  2.8114920e-03 -2.5981783e-03 -8.5204898e-04
 -2.6876479e-03 -1.4742902e-03 -1.3150485e-02  1.7374152e-04
  3.6254271e-03 -3.8278471e-03 -3.3002542e-03  6.9559971e-04
 -9.8804319e-03  2.2298020e-04  6.8578445e-03 -5.4593617e-03
  3.8682127e-03  4.8423125e-03  6.2179649e-03 -1.6085890e-03
 -1.0745374e-02  2.3105182e-03  6.9647213e-03 -1.4981347e-03
  2.2715593e-03 -2.2024384e-03 -3.8496430e-03 -8.2162097e-03
 -4.7466108e-03 -3.8921630e-03 -1.0603733e-02 -9.7157545e-03
  5.0907838e-03 -2.4678953e-05  4.5043356e-03 -7.2590676e-03]"
5.0,2022.02.23,must watch must watch must watch must watch must watch must watch must watch must watch must watch must watch must watch must watch,"[ 0.03511059 -0.00679845 -0.00058065 -0.00506344  0.0001196  -0.03676824
  0.0060037   0.02050382 -0.00047199 -0.00798711 -0.00307354 -0.00409127
 -0.00173587 -0.00612538 -0.01526382  0.00821742 -0.00427297 -0.03278938
  0.00651141 -0.00052041  0.0022602   0.01846116  0.00309486 -0.00396914
  0.01960034 -0.01374033 -0.01270119  0.02832089  0.00528926 -0.00681268
 -0.02589027  0.00836585  0.00632586  0.00836212  0.00240167  0.00862121
 -0.0082241  -0.02054834 -0.00524185  0.00076031 -0.01232604  0.00695453
  0.00313061  0.00761218 -0.0144197  -0.01153462 -0.00310917 -0.02045858
 -0.01471743 -0.01098727  0.00293946  0.01506033  0.01748441  0.02633945
 -0.01718943  0.02140679  0.01431361  0.02955617 -0.00361309  0.02069171
 -0.02391224  0.01159392 -0.026054    0.01095968 -0.00408102  0.00299017
  0.01426911 -0.00077288  0.00409654 -0.01002663 -0.02379713 -0.02261469
  0.02980586  0.01690952  0.00853566 -0.02562315 -0.01418674  0.02379463
  0.04401862 -0.01032683  0.03079897  0.01045445  0.0295047  -0.00305729
  0.01828623  0.04031097 -0.06091408  0.02258359  0.02937949 -0.02324946
  0.00840229  0.00392916  0.02543648 -0.00360882  0.01834131 -0.01419832
 -0.00161213  0.03311613 -0.0449627   0.00173161]"
5.0,2022.02.23,its no wonder this film won best film of the year it is quite honestly one of the most perfect movies ive ever seen three very defined acts with three very different purposes the third act is easily the most entrancing 3045 minutes of a film ive ever seen things begin to change and they change quickly im not trying to say too much because i dont want to spoil anything parasite has the greatest ending ive ever seen in a film and thats genuine seriously no words this review has taken so long to write and this is all i got must see film,"[ 4.8758522e-02 -6.5746326e-03 -2.2131058e-03  7.9369132e-04
  4.0579070e-03 -8.3735939e-03  2.5479596e-03  5.3255826e-02
 -5.2876832e-05 -5.2427161e-03 -5.4244897e-03  1.5108017e-03
  6.4459913e-03  3.3547177e-03  2.7638366e-03 -2.2777866e-03
 -5.9259380e-03  7.9673277e-03  5.8371425e-03  4.6506007e-03
  1.3167098e-03  7.5279614e-03  6.5861677e-04 -6.5658139e-03
  1.5163306e-03  4.7113746e-03  1.0526242e-02  1.5122119e-02
 -6.5005682e-03 -4.2775823e-03 -5.3647882e-04 -2.3038306e-03
  2.2946973e-03 -4.0143784e-03  2.5463731e-03 -1.0005161e-02
  1.8254145e-03  5.4056738e-03  1.3071183e-03 -1.3125067e-03
  9.3237538e-04 -9.6428590e-03 -1.8168038e-02  6.5487339e-03
 -3.5635182e-03 -3.8063617e-03 -1.6515728e-03  5.2530612e-03
 -1.6164409e-03 -2.2209091e-03  1.0388835e-02 -7.4520130e-03
  1.0092367e-03  6.5089040e-04 -6.5632495e-03 -2.7460516e-03
 -5.1757381e-03 -4.6660495e-03  6.1374307e-03 -9.9545307e-03
  6.7308493e-04  5.0265198e-03 -3.9326227e-03 -7.0934375e-03
 -2.1204476e-04 -3.3238009e-03 -2.7846673e-03  5.0752345e-03
 -9.7081754e-03  9.9489214e-03  3.6167182e-04 -1.8139179e-03
  2.6902985e-03 -2.3035484e-03 -6.1338645e-04 -2.4341657e-03
  3.9708340e-03  8.8513055e-04  1.9687423e-03  1.2298681e-02
  6.5304444e-04  3.6249903e-03  9.0961414e-04 -6.7068115e-03
 -5.0677345e-03  4.1308971e-03  5.4540606e-03 -5.5694869e-03
  3.8056718e-03 -3.3228127e-03 -8.6503057e-03 -3.6986833e-03
  5.8465358e-03 -6.2260702e-03 -9.2614675e-03 -5.0762144e-04
  4.0350799e-03 -2.0821819e-03 -4.9406337e-03 -3.7455517e-03]"
4.5,2022.02.17,disturbing but brilliant,"[ 0.04473181 -0.00840347 -0.00028299 -0.00237483 -0.00119042 -0.00018531
 -0.00215403  0.02662462 -0.00072949 -0.01909054 -0.00859885 -0.00658526
  0.00204326 -0.00228574 -0.02441409  0.01073037 -0.01727606  0.00169872
 -0.0275591  -0.01192796  0.00628486 -0.01507568 -0.0024441   0.00092662
 -0.00412588 -0.04355798 -0.01347803  0.01061502  0.00617789  0.00568983
  0.00446272 -0.00921543  0.02243867  0.00371193 -0.0048856  -0.00517637
 -0.00515728  0.02292708  0.02048568  0.01132224  0.00126832 -0.00053911
  0.0052739  -0.00998266  0.01381727 -0.00844049  0.01403296  0.00109398
 -0.00025301 -0.01859284 -0.02803226 -0.00709661 -0.0081616   0.01094927
  0.01010696 -0.01686625 -0.01269609  0.00449843 -0.02928759  0.0110505
 -0.01434276  0.01029896  0.00588932 -0.01849752  0.02400981  0.01003471
 -0.01554537  0.02095024  0.01569877 -0.03060332 -0.00078056  0.00171901
 -0.01010824  0.01293624 -0.02191499  0.00889936 -0.01513424 -0.0083092
  0.00120517 -0.00257378 -0.03364501  0.00982289  0.01142029 -0.0001213
  0.03342025 -0.02965986 -0.01295488 -0.01036976 -0.00384587  0.00129292
  0.01023606 -0.01598937 -0.01401688 -0.02796611  0.01237523  0.01601094
  0.01727713  0.00344433  0.01903603 -0.00511536]"
2.5,2022.02.15,it was shot well but it didnt have a good story or ending i wouldnt want to watch it again it also could have been a lot shorter,"[ 5.48967384e-02 -8.67271330e-03 -3.29114439e-04 -5.65735158e-03
 -1.05050800e-04 -2.91309543e-02  3.80137004e-03  5.82618900e-02
  1.12273463e-03 -1.11030275e-02 -3.73904011e-03  1.90759674e-04
  2.03205389e-03  5.55827573e-04 -1.16752749e-02  7.81931169e-03
 -1.18462620e-02 -5.83859801e-04 -8.11223872e-03  1.18029631e-04
  1.12857968e-02 -1.62308046e-03 -2.87001370e-03  2.87339813e-03
  1.22032445e-02 -3.01333237e-02 -2.56898743e-03 -4.95220593e-04
  2.90269661e-03  3.52941407e-03 -1.11217303e-02 -2.66427966e-03
  7.10886437e-03 -5.97627927e-03 -1.34240622e-02 -1.55300368e-04
 -2.27940897e-03  6.37987256e-03  3.48991365e-03  5.44303376e-03
 -9.37799364e-03  3.91215738e-03 -2.46418943e-03 -8.50057323e-03
  1.49131112e-03 -8.78490624e-04 -8.86097644e-03  1.01447422e-02
 -8.64656060e-04  2.22842675e-04 -2.07670382e-03 -4.01685899e-03
 -1.21655539e-02 -6.54174015e-04  1.88737176e-04  8.55321251e-03
  2.08688711e-04  4.26761201e-03  1.08843623e-02  1.66669022e-02
 -4.95422538e-03 -2.46687233e-03 -2.68215314e-03 -9.77550354e-03
  8.42943788e-03  1.76958129e-04  1.01499828e-02  8.03811196e-03
  1.82915796e-02  5.52744512e-03 -1.67707894e-02 -1.31697385e-02
 -1.49664422e-02  7.74096814e-04 -4.89867572e-03 -8.30134563e-03
 -1.64789031e-03  4.26512631e-03  8.59597418e-03  4.91833035e-03
 -1.31149066e-03  1.06406084e-03  3.77954170e-03  1.78703410e-03
  7.77221809e-04  2.20562108e-02 -1.17670710e-03  1.99040864e-02
 -4.12882364e-04 -1.57592762e-02  7.55151268e-03  1.45608245e-03
 -1.79400831e-03 -1.68196540e-02  1.59789883e-02  2.86373263e-03
  1.71946071e-03  3.42122465e-03  3.06880283e-05 -1.64033473e-03]"
4.0,2022.02.13,very good even if you dont care for whatever message about inequality the movie may or may not have,"[ 5.0786626e-02 -1.0068795e-02 -6.5083697e-04 -6.0790833e-03
 -4.1112833e-04 -2.9967986e-02  6.8914960e-03  4.3515958e-02
  3.8410381e-03  7.2314544e-03  3.6368691e-03 -2.2476793e-03
 -1.5798280e-03 -1.5089700e-03 -1.4930168e-02  1.7975027e-03
  6.0538936e-04  2.2755070e-03  4.8019001e-03 -4.5956350e-03
  1.4462629e-03 -1.1899916e-02  6.8115145e-03 -3.2828434e-03
 -2.8341056e-03 -3.6475274e-03  2.4318716e-03  5.7507423e-03
  1.9825031e-03  8.2951959e-04 -9.0212040e-03  1.0437347e-02
  5.0028595e-03  1.5474078e-02 -5.3780563e-03  3.6412908e-03
 -1.1593433e-03 -2.0135580e-02 -3.8001898e-03  4.8014298e-03
 -8.0657080e-03 -3.2744412e-03 -4.6420646e-05  6.0341298e-03
 -3.2207649e-03 -7.9317894e-03  1.5129261e-02  6.0467250e-03
  3.8241253e-03  1.0916161e-02 -1.1266827e-02  6.1244010e-03
  4.1604810e-03 -6.4020059e-03  1.3504185e-02  3.4223853e-03
  7.5393110e-03 -9.1685187e-03 -2.9258900e-03 -1.9645207e-03
 -6.1562343e-04 -3.2476690e-02  1.6390923e-02  6.6230963e-03
 -1.4236769e-02 -9.1769518e-03 -2.2463198e-03 -1.4787738e-02
 -6.3272356e-03 -9.2906142e-03  2.1728384e-03 -2.1581640e-03
 -4.4039073e-03  1.5312138e-02  4.6893535e-03  1.1599677e-03
  5.0704987e-03 -4.4030230e-03 -6.5390132e-03  7.3385256e-04
 -4.3483009e-03  2.6670552e-03  1.0047079e-03 -9.2284409e-03
 -1.5920514e-02 -7.2580245e-03  1.4270097e-02  1.0063041e-02
  1.2155548e-02  1.1133440e-02 -3.4847762e-03  7.7973888e-03
 -9.7106360e-03 -3.2855724e-03  5.3360541e-03 -1.1352054e-02
  6.4504510e-03 -3.2354339e-03 -5.0046104e-03  1.2456895e-03]"
2.5,2022.02.07,entertaining and touches on some interesting themes but the tone shifts wildly throughout the movie and elements of the plot make no sense,"[ 5.0089125e-02 -5.5097495e-03 -6.4212305e-04 -2.5460047e-03
 -7.6398585e-04  2.5076635e-02 -1.3163892e-03  5.4190077e-02
  4.6441681e-04  2.3546806e-03  5.8406959e-03 -4.5062765e-03
  3.5730782e-03  6.9808061e-03 -5.1008025e-03  5.1334838e-04
 -1.1474716e-02  1.8059665e-02  3.6888537e-03  1.5202251e-03
  5.9168120e-03  5.4468182e-03  6.9710831e-03 -6.9452627e-03
 -2.0104817e-03  6.6481545e-03  7.1225868e-04 -1.1299644e-03
 -1.1541759e-04 -1.2296772e-03  2.4306632e-03 -2.8968062e-03
  5.3348993e-03  1.9231504e-03  8.1344005e-03  9.6189714e-04
 -2.1101533e-02 -6.7843534e-03  8.8934591e-03  1.1436120e-03
 -1.7271215e-02  7.5831544e-03 -2.5911732e-03 -1.5515371e-02
  3.0057651e-03  2.7340164e-03  6.8426048e-03 -2.1233430e-02
  6.3397922e-03 -1.8379716e-03 -1.4354245e-02 -2.3965003e-04
 -9.5978994e-03  9.2691863e-03  8.2468484e-03 -5.9760176e-03
 -2.2980781e-02 -6.0229222e-03 -1.2462187e-02  1.3033396e-03
  4.6615107e-03 -9.2631830e-03  1.4081692e-02  5.7967575e-03
  3.2109820e-04  6.7700478e-03 -6.5464987e-03  3.3118045e-03
 -7.3876022e-03 -9.0971002e-03 -3.6168101e-03 -4.8468621e-03
  5.7897982e-03  1.2852176e-02 -1.1474119e-03  4.8842361e-05
 -1.2503448e-02 -2.1465041e-03 -5.6032138e-03 -5.8056237e-03
  5.0376891e-03  1.1070133e-02  1.5739156e-02 -1.4460630e-03
 -1.5008836e-02 -4.4764625e-03  5.8758641e-03 -1.2059239e-02
  1.9363223e-02 -5.0229221e-03 -6.4953603e-03 -6.3745580e-03
  7.9075135e-03 -1.8063933e-02 -4.0120124e-03 -6.4458820e-04
 -2.6781231e-03 -9.2135547e-03 -3.2431502e-03 -2.8801430e-03]"
4.5,2022.02.01,this is a very accomplished unique piece of cinema i did not expect to like it as much as i did,"[ 0.05658062 -0.00692298  0.00333132 -0.00430417 -0.00011097 -0.01173637
  0.00290378  0.06946076  0.00298024 -0.00977046 -0.01186621  0.0024064
  0.01766136  0.00700038  0.00608112 -0.00331735 -0.01043848  0.00919539
 -0.00096277 -0.01031513  0.00951997  0.00113504  0.00983282 -0.01232696
  0.00708471 -0.02124012  0.00882855  0.02641356 -0.0005915   0.00349689
  0.00809937 -0.00593804  0.01051885 -0.01082344  0.00307925 -0.00172107
  0.00475687  0.00456848  0.00741401 -0.00520687  0.00017406 -0.02049707
 -0.00045669  0.01546026 -0.00102566  0.01219172  0.00668122  0.01604663
  0.01157243 -0.006773    0.01508672 -0.00245173  0.00763259 -0.01245446
  0.0026087  -0.01508191  0.0209128   0.00639928 -0.01520919  0.01449149
 -0.01789751 -0.02021163  0.00239738 -0.00802778  0.01258145 -0.00278612
  0.00846257  0.01684485 -0.01503831  0.00184615 -0.01345593  0.00257628
 -0.01118922  0.00084295  0.00413282 -0.00496651 -0.00396457  0.00355499
  0.00153144  0.00184473 -0.0022397   0.00375442 -0.01554105  0.0007143
  0.00139385  0.00930537  0.01174384  0.01390616  0.00390577 -0.00826729
  0.001671    0.00012852 -0.00095764 -0.00793486  0.00906761  0.00242774
  0.02085368  0.00096714 -0.0034764   0.00099197]"
3.5,2022.01.30,i didnt like this movie that much but the ending is totally brilliant,"[ 5.92918023e-02 -1.18809296e-02 -1.43539172e-03 -4.71605454e-03
  7.16982468e-05 -2.25077309e-02  2.13478110e-03  7.76622817e-02
 -8.71962518e-04 -1.83660798e-02 -1.24034695e-02 -3.56843299e-03
  7.04568857e-03  2.30922131e-03 -1.46068335e-02 -3.61474324e-03
 -1.01355370e-02  1.98639557e-02 -6.02587545e-03 -9.21480649e-04
  7.61503167e-03  4.89080977e-03  4.64441814e-03 -5.64352144e-03
 -1.87083660e-03 -2.34454051e-02  8.08616634e-03  8.93780403e-03
  2.10055849e-03 -2.74255220e-03  1.49340276e-02 -1.91560443e-02
  1.20693017e-02 -8.04368220e-03 -9.05550458e-03 -4.47389949e-03
  1.86337158e-03 -9.97521356e-03  7.02230306e-03 -1.89499930e-03
  4.66777664e-03 -1.80575810e-02 -2.18192451e-02  6.60196226e-03
  7.74535630e-03 -4.17693472e-03  5.49035287e-03 -1.01501669e-03
 -6.58662710e-03 -1.26770502e-02  1.37186348e-02 -9.78800119e-04
 -5.07469149e-03 -2.41267588e-03 -4.93520731e-03 -9.00155492e-03
 -2.21760105e-02  1.46095362e-02 -1.74482111e-02  2.03016400e-02
 -1.61626171e-02 -1.09792883e-02  1.36651527e-02 -8.65103770e-03
  2.22197245e-03 -1.55356824e-02  1.27467029e-02  6.62994478e-03
 -1.63444236e-03 -7.17117451e-03 -1.42585882e-03  4.55026748e-03
 -8.68672098e-04  5.35568362e-03  2.21732538e-03  3.92859336e-03
 -2.24724449e-02 -1.43681122e-02 -4.65324428e-03  2.56649032e-02
  1.30486330e-02  1.03627006e-02  6.85364194e-03 -5.36772888e-03
 -1.44398510e-02 -8.66963528e-03  2.13677040e-03  4.41008713e-03
  3.58317909e-03  8.63916520e-03 -4.31469548e-03 -1.66222081e-02
 -3.86424153e-03 -1.20515295e-03  6.50457712e-03 -5.04431175e-03
 -3.21194320e-03  1.79669249e-03 -8.09676480e-03 -6.85899751e-04]"
3.5,2022.01.29,i loved the first half it really captured me and wow is the photography brilliant however i didnt like the second half as much it got a bit too dark and it made me feel bad,"[ 0.05038856 -0.00647355 -0.0003258  -0.00434299  0.00101281 -0.00900387
 -0.00110256  0.05297355  0.00159329 -0.01308264 -0.00368443 -0.00449461
  0.004698    0.00579786 -0.00506232  0.00383607 -0.01963771  0.01214339
 -0.01358167 -0.00287493  0.01565581 -0.00127318 -0.00680032  0.00497503
 -0.00485596 -0.01510798  0.0016465  -0.00209732  0.0032895   0.00673195
  0.01742851 -0.01250969  0.00923572 -0.00488755 -0.00182379  0.00139474
 -0.01473918 -0.00119978  0.00351028 -0.00187849 -0.00614008 -0.00123761
 -0.00265948 -0.00195263  0.0098061   0.00505444  0.00242024 -0.00239492
  0.00144461  0.00556084  0.0136302  -0.00310412  0.00104464 -0.00317431
 -0.00459666 -0.00352715 -0.00175571  0.00564374 -0.01678691  0.01034587
 -0.00776507 -0.00331549  0.01439079 -0.00646288 -0.0047074  -0.00518031
  0.00916342  0.00601535  0.01195638  0.00205897 -0.00431545  0.00805282
 -0.00105567  0.00671467  0.00665681 -0.00176588 -0.00589858 -0.01002451
  0.00345733  0.00444528 -0.0022265   0.00913232  0.01371193  0.00299297
 -0.00015161  0.00681817  0.00497689 -0.00115836  0.01209159 -0.00608838
  0.00320082 -0.01820083  0.00846524 -0.01265219  0.01791773 -0.00375605
  0.00324305 -0.00670368 -0.00103681 -0.0100676 ]"
5.0,2022.01.28,la mejor película que he visto en mi vida todo es excelente,"[ 1.73497740e-02  9.70871150e-02 -6.34116903e-02 -5.08162100e-03
 -1.82288513e-02 -5.46436990e-03 -3.81342918e-02  2.93561444e-03
  6.66706935e-02 -8.95427819e-03  1.73637457e-02 -3.74169019e-03
 -3.28648351e-02  1.86256487e-02  4.16452996e-03 -2.12410023e-03
  2.83350050e-03 -2.64793471e-03 -1.29466383e-02 -2.81381924e-02
 -5.20770019e-03  3.96458525e-03 -1.28188878e-02 -3.96298207e-02
  2.10784841e-02  1.23073263e-02  2.16779560e-02  2.46522669e-03
  3.26078013e-02 -3.59994955e-02  6.59421377e-04  2.69219489e-03
 -4.02813917e-03 -1.15982378e-02 -6.76212786e-03  1.41028063e-02
 -4.42958763e-03  1.17782839e-02  7.76064210e-03 -1.16674826e-02
  1.12292618e-02  7.80333579e-03 -2.12339759e-02 -1.77768304e-03
 -1.86252978e-03  1.74226295e-02  8.77971482e-03  6.75436109e-03
 -6.06052065e-03  4.16859984e-04 -7.88245350e-03  1.00160744e-02
 -1.54147286e-03 -1.16893761e-02  5.89891970e-05  6.17044047e-03
 -3.33703682e-03 -4.13834816e-03 -6.01382321e-03  1.04420558e-02
  7.82884192e-03  1.37612848e-02  8.57633166e-03 -5.94199216e-03
 -1.81329977e-02  1.27296953e-03  2.18817568e-03  4.74914722e-03
 -5.43421460e-03  7.71491276e-03  3.48471361e-03  2.50672246e-03
 -1.21894190e-02  3.02363243e-02  1.39440373e-02  2.96729263e-02
 -8.23641382e-03  3.14654596e-02 -4.84546460e-03 -1.59131084e-02
  4.22845082e-03 -7.00080127e-04  1.27697103e-02  1.07560968e-02
  1.02105103e-02 -1.04066944e-02  8.20602290e-03  8.91192723e-03
 -2.00330373e-02 -5.22967568e-03  1.02198059e-02 -4.46451502e-03
 -4.84419148e-03  1.14170695e-02 -8.67535453e-03  2.32942179e-02
  2.94651277e-03  1.42346295e-02  1.46214338e-03 -1.01290131e-02]"
0.5,2022.01.27,absolutely apallingly bad one of only three movies i was unable to watch to the end i was so boredii had to walk away and had to pick up where i left off several days later its hard to decide upon which area lets this movie down the most directing acting writing or cinematography they all vie for the title low brow hackneyed and predictable this was just awful,"[ 0.04508881 -0.00911966 -0.00158348 -0.00380168 -0.00069961 -0.01403066
  0.0019877   0.04646987 -0.00019741 -0.00087037 -0.00217083 -0.00044475
  0.00276947 -0.00208115  0.00345504  0.00030116 -0.00499356  0.00237557
 -0.00583907 -0.00167016 -0.00113575  0.00905598 -0.00540309 -0.00523927
  0.00181667  0.01142435 -0.00452685 -0.00716691 -0.00865216  0.00099149
  0.00686333 -0.00628259 -0.00328611 -0.0084706   0.01844713 -0.00774639
 -0.00560551  0.00673416  0.0082487  -0.00727353  0.00125154  0.00449073
 -0.0052192   0.00133387  0.00598191  0.009608   -0.00133828 -0.00141444
  0.00549457  0.01144818  0.00692552 -0.00304292  0.00347246 -0.00588118
 -0.00673646 -0.00728244 -0.00577596  0.0002074  -0.00093701 -0.00715657
 -0.01111471  0.00318042  0.0008758  -0.0079332  -0.00202808  0.00375024
  0.01081823  0.01025883 -0.0126284  -0.00085514 -0.00596815 -0.00521885
 -0.00925876  0.00152726 -0.00820248 -0.00461006  0.00070704  0.00181901
 -0.00297987  0.01304853  0.01361577  0.00824355  0.00202175 -0.00389322
 -0.01194541  0.01289518 -0.00529579  0.00269118  0.00817536 -0.00431944
 -0.00738433  0.00456275  0.00468768 -0.00954959 -0.00047667  0.00848044
 -0.00185001  0.00357469 -0.00435736  0.00446694]"
