rating,date,content,review_vector
5.0,2019.09.09,absolutely breathtaking easily one of the best movies of this year,"[ 4.2697124e-02  5.6075323e-02 -3.1541961e-03  2.7832615e-03
  4.9339351e-03  3.0871792e-02  2.9670704e-02  1.1090875e-04
  3.4651820e-02  3.4093615e-02  1.4682526e-02  4.5268927e-03
  1.2665579e-02 -9.1439132e-03  4.9066409e-03 -5.9203799e-03
 -2.6617994e-04 -8.6854497e-04  9.1643259e-03  2.9698276e-04
  5.5306889e-03 -1.5871666e-02 -1.0023614e-02  3.5915986e-02
 -6.2869606e-03  9.1314130e-03 -1.3164008e-02  1.0971134e-02
  9.7388308e-03 -1.5740955e-02 -2.3941535e-03 -1.6672347e-02
  2.9147097e-03  1.5783696e-02 -1.0068818e-02 -7.2853029e-04
 -2.7469637e-02  2.5695764e-02 -1.9177222e-03 -6.9155972e-03
 -8.4707523e-03  1.2229130e-02  7.4883755e-03  9.8624465e-04
 -3.0120067e-02 -1.2656162e-02  7.0425915e-03  1.9153893e-02
 -2.3421705e-02  2.0017384e-02  1.3048573e-02  7.2665517e-03
  5.5359458e-03 -3.1455968e-02  9.4158007e-03 -1.7520489e-02
  1.2457747e-03 -5.3787711e-03  2.5622129e-02  2.0088516e-02
 -1.4183497e-02  4.0307152e-03 -8.4350063e-03 -3.4673463e-04
  2.7867062e-03 -7.5351568e-03  8.0072554e-03 -9.5883285e-04
 -1.7494733e-04  2.6240138e-02  1.9881235e-02  6.0490990e-04
  1.1526010e-02  1.3229522e-05  1.1504311e-02  2.0004354e-02
  8.6117899e-03 -3.6415092e-03 -3.4369568e-03 -9.6705724e-03
 -5.4997611e-03  6.3056867e-03  1.6082533e-02 -3.9960844e-03
  1.0964806e-03  1.3004077e-03  1.1373073e-03 -9.9652251e-03
  2.3435958e-02 -3.6298656e-03  7.6101418e-03  2.1843476e-02
  9.0190107e-03  5.8260183e-03 -8.9919856e-03 -2.3067642e-02
  9.5576709e-03 -2.2941520e-03  1.2807762e-02  2.2880926e-03]"
,2020.12.18,"like everywhere else there are the successful and the notso in this film the bottom dwellers the kim family live in a basement suite and do odd jobs one day they use a scam to infiltrate a rich family the park family

in typical asian manner the employers dont check job references or do a criminal background check depending on personal introductions and a superficial assessment at the job interview such is the dependence on the sanctity of confucian social relationships

naturally the amoral yi family take full advantage of the naive gentile mrs park behaving in an atypical asian way to eliminate the other servants

add the complication of a debtor hiding in a secret basement preferring selfimprisonment to life as an outcast above ground

eventually there is tragedy as the past of the deceitful people catch up with them bringing death to the park family

excellent direction and acting quite convincing

like the film crouching tiger hidden dragon this film offers insights into confucian society about ideals and the failures to meet the standards","[ 0.03711295  0.04738418  0.03181377  0.00667572 -0.01295384  0.01066738
 -0.00345595 -0.00856664  0.01391122  0.02044054  0.00070239 -0.00670481
 -0.00678327  0.00105037 -0.00508846 -0.00666624  0.00405747 -0.00389015
  0.01106117  0.00118749 -0.00027219 -0.00305857  0.007738    0.0113287
 -0.00564507  0.00830076 -0.0087669  -0.00194443  0.00269861 -0.00495087
 -0.01134489  0.00344353 -0.00242014  0.00202662 -0.00617134  0.00216444
 -0.0102133   0.01066941  0.00550556 -0.00800757  0.00239148 -0.0022661
 -0.00781445 -0.00113777 -0.00616692  0.00084914 -0.00217848  0.00317093
 -0.00302215  0.01019317  0.00880704 -0.00033102 -0.00504078 -0.006376
  0.00145986  0.00331635 -0.00637347  0.000315    0.00099189  0.00310153
 -0.00854459 -0.00301963 -0.00137787 -0.0022727   0.00804611 -0.00181507
 -0.00262105  0.00119824 -0.00157471 -0.00088793  0.00243078  0.00922321
  0.00722    -0.00784868  0.00343471 -0.00287281 -0.0051725  -0.00420511
  0.00694756 -0.00078683 -0.01312047  0.00017026  0.00433405 -0.00031941
  0.00163481  0.0010673  -0.00627126  0.00439124  0.00797883 -0.00346017
  0.00686194  0.00296911  0.00722654 -0.00223525 -0.00026395 -0.00909404
 -0.00539034  0.00942327 -0.00883879 -0.00497034]"
3.0,2022.04.13,this is way way over rated its a 6 at best yes some bits are funny but others it just drags on the actings okay plots okay its just really an okay film overall nothing special,"[ 4.0669769e-02  4.3758262e-02 -6.7565572e-03  5.1197424e-03
 -4.0467982e-03 -2.5213101e-05 -7.4934009e-03 -2.1058526e-03
  1.9862302e-02  1.1589080e-02 -1.3871912e-02 -3.1942120e-03
 -2.9713062e-03  3.6254665e-03 -2.8814299e-03  1.0631811e-02
  9.3452437e-03  2.7467974e-03  6.7811226e-03  4.4725970e-03
 -1.0151707e-02 -3.6562057e-03 -4.6681268e-03  1.2875818e-02
 -1.0478115e-02 -1.1717753e-02 -7.7257208e-03  3.6104631e-03
  1.0958474e-02 -1.7100794e-02 -2.1096396e-03  6.0321037e-03
 -1.1845503e-02 -5.1299515e-03  5.4816604e-03  1.2767351e-02
 -1.3725552e-02 -7.3992121e-03  1.9095842e-02  4.4401139e-03
 -1.1419912e-03  3.1737089e-03 -2.3148145e-04 -6.9167437e-03
 -3.5345340e-03  1.5017180e-02 -5.7536471e-03  1.0847994e-03
  4.5994497e-03  7.1358267e-04  9.4665689e-03  1.1235316e-02
  3.5833882e-03  2.2357837e-03  5.1908293e-03 -7.1237022e-03
 -4.3386822e-03  8.8827815e-03  1.1774961e-02 -7.5808968e-03
  4.2091240e-03  2.3432563e-03 -2.7273875e-03  7.3527610e-03
 -8.5646436e-03 -1.1388416e-02 -4.2348537e-03  7.2790391e-04
 -3.7320915e-03 -3.9399439e-03 -8.6094271e-03  1.1623480e-02
  3.5686621e-03  9.1597028e-03  1.5035964e-02 -6.4190496e-03
 -6.2640230e-03 -2.2456171e-03  6.7607323e-03 -9.3304552e-03
  9.3681887e-03 -7.7013951e-03 -2.1746103e-04 -9.3301339e-03
 -5.4730792e-03 -1.3299326e-03  4.8969802e-03 -3.7102799e-03
 -6.1217370e-03 -5.5599669e-03 -4.2228731e-03 -1.8843578e-03
  1.8283187e-03  5.0448589e-03 -1.1597164e-03 -8.5649983e-04
 -1.0502809e-03  8.3350418e-03  9.3626659e-03 -4.2754642e-04]"
5.0,2019.12.28,one of the best movies ive seen in a long time i dont usually give 10 points but the film impressed me its been a month since im still in effect the way he describes events and emotions is very interesting i follow south korean films as much as possible i have not seen this kind of narration either in south korean cinema or in other countries i would really recommend to anyone interested in cinema and looking for new things bong joon ho is an excellent director every job is getting better and better,"[ 4.4369787e-02  4.8073709e-02 -3.4453489e-03  1.8783761e-03
  8.4058149e-03  1.9584684e-02  1.0579925e-02 -2.8446391e-03
  1.6172256e-02  1.4115641e-02  2.6820332e-03  2.8046335e-03
 -9.1514913e-03  3.2988840e-03  1.3074147e-03  1.0334692e-03
 -9.2556439e-03 -3.8991817e-03  5.4933922e-03  1.2523416e-02
  1.8663654e-03 -2.6150397e-03 -1.2131928e-03  9.4296727e-03
 -6.1599463e-03  1.2635931e-02  7.2151376e-04  3.0789301e-03
  8.6110532e-03 -1.3574889e-03 -3.6289429e-03  6.4706511e-04
  4.3795593e-03  2.4191957e-04 -4.8764925e-03  1.9200947e-04
 -3.9434340e-03  1.7308209e-03 -1.3104196e-04 -1.1336805e-03
  4.7067154e-04 -4.2700828e-03 -2.0286452e-03 -1.5240117e-03
 -4.5275097e-03 -2.2232265e-03 -3.7065323e-03 -5.6690038e-03
  7.1358886e-03 -1.2349240e-03  1.0563851e-02 -2.8773285e-03
 -3.9477332e-04 -1.7524837e-03  1.0853912e-02  9.2942922e-05
 -1.3896958e-03  1.8262268e-03 -6.1399830e-03 -3.5349517e-03
 -3.1960772e-03 -8.4128398e-03 -1.9816447e-03  6.0152793e-03
  1.4616214e-03 -2.0952199e-03 -3.0480190e-03 -3.1344106e-03
  3.7478826e-03  3.9139009e-04 -1.9535099e-03  1.4762374e-03
 -3.8030492e-03 -4.5795469e-03 -2.7444435e-03 -2.4309624e-03
 -1.4180088e-03 -5.2223536e-03  1.6853019e-03  2.4634453e-03
  3.4649391e-03 -1.1253891e-03  2.1788282e-03 -3.8913644e-03
 -5.3244689e-03 -9.5766643e-03  2.3667489e-03 -1.7272356e-03
  2.0853777e-03 -4.1490789e-03  1.9698564e-03 -5.2483720e-03
 -1.3777261e-03  2.1325897e-03  2.9244431e-05 -9.5255766e-03
  6.2661110e-03  2.6091861e-03 -1.6971076e-03 -2.2535780e-03]"
3.5,2020.02.23,this movie is nice and the idea is interesting but its not the best movie of 2019 its totally overrated,"[ 4.99922335e-02  7.02605844e-02 -5.91650326e-03  2.29116902e-02
  3.19734588e-03  1.23692323e-02  2.60728085e-03  1.00405538e-04
  3.84225436e-02  3.50268446e-02 -1.51231019e-02 -5.23034949e-04
 -7.30793457e-03 -5.07291872e-03 -3.41132656e-03  1.13949040e-02
  2.14027544e-03  6.38764352e-03  5.38029196e-03 -4.03889362e-03
 -9.59246233e-03 -2.09530480e-02 -2.94478657e-03  9.63565148e-03
 -2.38721557e-02  7.69015029e-03 -1.19449599e-02  6.89713890e-03
  2.43976656e-02 -1.04911309e-02  9.94006358e-03 -6.29346306e-03
 -9.38038062e-03  1.45751680e-03 -4.29388555e-03  2.33799517e-02
 -2.18734033e-02  1.07605208e-03 -5.66207105e-03 -1.65834576e-02
  6.85331458e-03  3.73562844e-03  2.54664128e-03 -5.67047205e-03
 -7.08709192e-03  1.23882126e-02  4.47230879e-04  1.02846976e-02
 -3.81961162e-03  9.64536890e-03 -2.67666858e-03  2.17129253e-02
 -9.97417793e-03 -2.45270468e-02 -5.68294607e-04  1.64848496e-03
 -1.90894566e-02  1.17994593e-02  9.75269638e-03  1.17737809e-02
  1.70924177e-03 -1.21302856e-02  9.58780106e-03  1.24822743e-02
 -9.55700781e-03 -1.56810991e-02  1.19495615e-02 -5.38772112e-03
 -3.90932010e-03  1.47634943e-03 -2.95820087e-03  2.40785945e-02
 -1.14257466e-02 -8.92312266e-03 -5.48702199e-04 -2.16270244e-04
 -3.17838229e-03 -2.25760043e-03 -7.73538416e-03 -1.40961185e-02
  2.67428951e-03 -5.27196471e-03 -3.66158793e-06 -7.89594464e-03
  3.87671636e-03 -7.60405231e-03 -1.32186608e-02 -5.73670398e-03
  4.35094256e-03 -9.74317174e-03  2.28369585e-03  1.55209545e-02
  5.09674475e-03  5.95482346e-03 -2.21506711e-02 -1.88959986e-02
  7.59102125e-03 -4.12768777e-03  3.53760079e-05 -1.92296226e-03]"
0.5,2020.01.09,the west favors the films that look western in its aesthetics and treatment this film is the example a commercial illogical potboiler with not one original character this film can be compared to a number of hollywood european cinema everything is stupid and illogical an entire family cons another entire family into entering their home as servants in various capacity top it with a secret bunker in the basement where the previous servant has kept her husband to save him from debtors and the owners of the house a family of 4 has no clue about any of it despite all these happening right under their noses for years sounds stupid and illogical and nonsensical sounds like a hollywood b comedy movie starring queen latheefa adam sandler will ferrel and other snl cast members,"[ 3.8804919e-02  4.7293428e-02  1.8483428e-02  7.0263236e-03
 -4.9762796e-03  1.0845637e-02 -3.7893795e-03 -1.1266848e-02
  1.1121765e-02  2.6393695e-02  6.0789799e-03  7.7687851e-03
 -7.3952815e-03 -1.6869374e-03 -3.0208025e-03 -6.0413959e-03
  4.3317610e-03 -2.3839476e-03  6.1057559e-03  3.6188390e-03
 -2.7484384e-03 -3.1360066e-03 -9.6816046e-04  5.7804082e-03
 -1.1817089e-02  4.4598547e-03 -9.3945162e-03  4.1193971e-03
  2.3404534e-03 -2.8674535e-03 -2.3208032e-03 -9.5454312e-04
  4.7875202e-04 -2.6088153e-04 -3.8222792e-03 -5.5684806e-03
 -4.0612770e-03  5.4366146e-03 -5.3422884e-03 -1.1932901e-02
 -1.8184669e-03  2.4770445e-03  4.8316736e-03  3.4188505e-04
 -1.7651878e-03 -2.8461348e-03  5.9242584e-03  4.6213386e-03
 -6.0845315e-03  6.4873896e-03  6.6264146e-03 -1.4663204e-03
  2.2656515e-03 -4.5588435e-04 -4.2028073e-03  8.3429925e-04
 -4.6437145e-03  5.2600852e-03  5.8016889e-03  2.7747438e-04
 -2.8803754e-03  2.0273451e-03  1.9445746e-03 -3.7760357e-03
 -1.0873128e-05 -1.2244002e-03 -2.1839389e-04  5.5995961e-03
  1.8871204e-03 -2.9941152e-03 -1.1422734e-03  1.8692758e-02
 -1.0665020e-03 -8.0976794e-03 -2.5304486e-03 -1.2933486e-03
 -1.3752314e-03  4.6487893e-03  1.8985225e-04 -2.3682720e-03
 -8.6024270e-04  2.6040152e-03  5.6525348e-03 -1.8543957e-03
  6.9072214e-03 -2.1043674e-03 -2.6371975e-03  1.0437620e-02
  5.5419384e-03 -1.6094976e-03  8.2533676e-03  3.5414239e-03
  2.1672202e-04  4.7919769e-03  1.3600658e-03 -6.2487274e-03
 -3.5664905e-04 -1.2200540e-03 -6.2227910e-03 -8.5002510e-03]"
5.0,2019.11.18,incredible film making acting and story really transported me,"[ 0.04070941  0.04273702 -0.00166873  0.03157845  0.00407812 -0.0248652
  0.00641034 -0.01506057  0.01167097  0.02449838 -0.01043974 -0.01612343
  0.01211217 -0.0021117   0.00893142  0.01191039 -0.0060482  -0.00682791
  0.00245902 -0.01609436  0.00133274 -0.00369458 -0.00350373 -0.00111513
 -0.01264061  0.00345263 -0.01042237  0.00571515 -0.00220799  0.00013974
  0.00960847 -0.00214661 -0.00371883 -0.00129101  0.00488389  0.00209574
  0.00432865  0.02231577  0.0072457  -0.01233131 -0.00022353  0.00861583
  0.0122155   0.00432053 -0.01227674  0.00530732 -0.01407623  0.00279293
  0.00458202  0.00958329  0.00062852 -0.01089144 -0.00695091  0.01342974
  0.00353317  0.00019989 -0.01890239  0.01571693 -0.00432964 -0.01147989
 -0.01528678 -0.0054854  -0.02043924  0.01447354  0.00239959  0.01821092
 -0.01500098 -0.00604696 -0.00090246  0.01314319 -0.02763364  0.02057065
 -0.00596595 -0.02545267 -0.00508485  0.00135424  0.00133217  0.00695708
 -0.00156948  0.01366063 -0.00058152  0.01650675  0.00202984 -0.01312187
 -0.00839786 -0.01988448 -0.00672886 -0.00013478 -0.00357679  0.00726695
 -0.00286843  0.00062842 -0.00719913  0.00662314 -0.01185768 -0.00292071
  0.00112238  0.00978204 -0.00198787 -0.01420385]"
4.0,2020.02.08,i dont watch many nonenglish language films but i think parasite is worthy of worldwide recognition for being an exceptional film although i dont see it as a masterpiece i think there are a lot of highlevel elements of filmmaking in this the plot seems simple enough but there is a lot of depth in the writing and storytelling to warrant multiple viewings the acting is great as well as the direction but im always feeling like im missing the full experience when subtitles dont convey the subtleties of the language and cultural references but that just goes with the territory if you happen to be from a foreign country 810,"[ 4.4900931e-02  5.6455210e-02 -3.6484875e-05  3.3568849e-03
 -3.1753904e-03  9.3216319e-03 -3.3430936e-04 -2.2898612e-03
  1.2748233e-02  2.8800413e-02 -9.6163498e-03 -2.7454763e-03
 -5.0683222e-03  5.0558681e-03  9.3666334e-03 -4.4462280e-04
 -2.3821081e-04 -8.8445097e-03  2.8865710e-03  6.5917865e-04
  4.0478385e-03 -5.2664797e-03 -7.3273608e-04  7.7822534e-03
 -9.9912956e-03  1.4447344e-02 -5.3391429e-03  9.4018164e-05
  3.2218767e-03 -3.5892830e-03 -6.4618437e-04 -2.9888067e-03
 -5.8751744e-03 -1.5921386e-04 -3.8829611e-03 -2.3205788e-03
 -6.2433966e-03  8.6329728e-03  8.6580999e-03 -5.4839877e-03
 -2.2525367e-04  4.3980200e-03 -1.0110940e-02 -6.7477273e-03
 -1.5921446e-03 -1.3414229e-03  4.3111322e-03  3.3722089e-03
 -1.6463251e-04  6.5975762e-03  7.0543559e-03  3.3478471e-03
  8.7908199e-03 -7.2987522e-03 -1.9844099e-04  6.0935840e-03
 -6.4858478e-03  3.9990810e-03 -1.7501808e-03  4.1983882e-03
 -9.8345289e-03 -2.7734940e-03 -4.7332374e-03 -1.3146969e-03
  5.6956387e-03  3.0920122e-04 -9.7185915e-04  1.4507419e-03
 -2.6172993e-03  1.8289641e-03 -3.0291437e-03 -2.8300268e-04
  4.4426303e-03 -1.6024847e-02 -1.3202794e-03  3.3216767e-03
  2.5954652e-03 -3.8233185e-03  5.2291513e-03 -7.9968451e-03
  2.9690657e-03 -3.9571768e-04 -6.5094959e-03 -4.6625948e-03
 -5.3323614e-03  5.0781053e-03  2.1496459e-03  3.3789165e-03
  4.2105489e-03  3.3112776e-03 -6.9317501e-04  1.0587019e-02
  2.5181239e-03 -2.6159587e-03  5.1328791e-03 -9.6419686e-03
  5.7141215e-04  1.9472933e-03  2.3544459e-03 -5.0701066e-03]"
5.0,2020.02.10,when i heard about parasite i heard about the overwhelming praise first normally when a movie gets a 99 on rt i end up liking them but i never rave about them boyhood and get out are prime examples so i went into parasite with caution but i was wrong it really is that good not good its excellent brilliant genius i could go on and on from the masterful direction to the cinematography and production design the acting the script its all perfect i dont want to give away anything because if you go in completely blind youll walk away with the best film of the year worming through your brain,"[ 4.4612072e-02  5.1964413e-02 -2.7846310e-03  1.3001126e-04
 -2.6897658e-03  2.9072552e-03 -8.6009549e-03 -8.6233817e-04
  5.5994494e-03  1.7075198e-02 -4.6808305e-03 -6.6565638e-03
  2.2875667e-03 -5.4033133e-03  1.3352002e-03 -6.5836677e-04
 -8.3286287e-03 -2.8234168e-03  1.3652603e-02 -7.8688795e-03
  4.5870829e-04  3.2083257e-03 -7.9984689e-04 -5.9924140e-03
 -1.3612792e-02  8.7909577e-03 -2.3904697e-03  1.5025660e-03
 -6.2341089e-03  1.8401893e-03 -3.9849090e-03  1.8883863e-03
 -7.9691745e-03  5.8053160e-04 -5.4131760e-03 -2.7994753e-03
 -5.5660931e-03  4.5556710e-03  6.7100888e-03 -1.4880574e-02
  4.6182061e-03 -5.0319517e-03 -3.9744177e-03 -6.7785010e-03
  7.0396118e-04 -3.0316240e-03 -2.6069523e-03  2.7808659e-03
 -6.1659697e-03  4.9128756e-04 -6.0369181e-03  7.9920804e-03
 -4.0720510e-03  2.1686949e-04 -2.0925021e-03  3.4592438e-03
 -2.4287219e-03  5.3979531e-03  4.9396371e-03  1.2141071e-02
 -1.8696979e-03  4.2780736e-04 -4.4799051e-03 -5.7388929e-06
 -3.3131193e-03  4.1597229e-04  6.1555603e-03 -1.4356236e-03
 -1.9581330e-03 -4.3193228e-04 -4.3055350e-03 -9.0906862e-04
 -4.0050107e-03 -2.8816776e-03 -2.7885181e-03 -2.3400073e-03
  1.6137009e-03 -1.2852125e-03  1.3182795e-02 -5.2432450e-03
  1.7404532e-03 -8.6529860e-03 -9.2866300e-03 -2.9634347e-03
 -5.2274257e-04  2.6273858e-03  4.4164141e-03 -5.1081614e-03
 -6.3675009e-03 -4.9516088e-03  2.0619964e-03 -4.2290469e-03
  3.5031636e-03 -6.4062919e-03 -1.8927230e-03 -6.1403145e-03
  1.8881899e-04  1.4591125e-03 -3.0080148e-03 -6.2666280e-04]"
5.0,2019.10.30,thats the whole point ive seen some reviewers here say that the poor family infiltrating the rich family so easily and skillfully felt like a feel good movie to let us root for the underdog people and cheer for them when they succeed the directer clearly intentionally led the plot to be such so when the later half begins we begin to wrestle with thoughts like the morallity of the rich and poor families are the rich really evil for ignoring the poor does the poor have the right to fool and steal from them how people dont get the point of social commentary and only focuses on plot details and improbablity is just sad,"[ 0.04369476  0.05355916  0.02661541 -0.00164585 -0.01942902 -0.00249526
  0.00129968 -0.00072554  0.00489515  0.01199064 -0.00994592 -0.00928042
 -0.01399451 -0.00871034  0.00331367 -0.00726079  0.00526534 -0.00333047
  0.01254588 -0.00976577 -0.01377682 -0.00703637  0.00096376  0.00084922
 -0.01154479  0.01009117  0.00159906  0.00228874 -0.00303039 -0.00035133
 -0.0134644  -0.00834828 -0.00516171  0.0109266  -0.00409753  0.00296838
 -0.00043978  0.01439167  0.00606991 -0.01510403 -0.00018421  0.00114011
 -0.00140235  0.00232824 -0.00033471 -0.00378918 -0.01109341  0.00298002
  0.0021867   0.00722921  0.00626722  0.00224012  0.00022655 -0.00417704
  0.00479131  0.00080581  0.00100966  0.00101102  0.00302195  0.00286971
 -0.0074394  -0.00129854  0.00686603 -0.00934077 -0.00248397 -0.00096195
  0.00269483  0.0038177  -0.00320232  0.00307785 -0.00339003  0.00640009
  0.00286782 -0.00545343 -0.00518115  0.00511462  0.00191682  0.00088571
  0.0111636   0.00336093 -0.01065194  0.01197733  0.00837763  0.00238013
  0.01081886  0.01473354 -0.00555844  0.00356734  0.01253057 -0.00242022
  0.00158964  0.00435325  0.00882321  0.00035642  0.00207777  0.00162306
  0.0016233   0.00133828 -0.00562266 -0.01242014]"
5.0,2019.12.28,"this movie starts off with a seemingly predictable start a poor kid pretends to be a college student in order to be an english tutor for a rich girl but what unravels is an extraordinary story of power greed insanity manipulation and false appearances its a slow rise to disconcerting uncomfortable and then all of the sudden it is disturbing and gory and insane

there is no way to see whats coming next i promise you that now thats a real thriller

highly recommend the ending leaves questions unanswered but many opportunities to philosophize on humanity and class","[ 4.0999353e-02  5.2755278e-02  1.0514391e-02  8.9903800e-03
 -9.0671116e-03  1.2837685e-02 -1.7911969e-02 -2.2140739e-03
  1.1184636e-02  2.9442534e-02 -1.4556151e-02 -6.7627017e-04
 -6.6783451e-03  1.0156255e-02  1.4323698e-03  6.9143586e-03
  4.3660449e-03 -4.7934987e-03  3.4968439e-04 -9.3195518e-04
 -7.8882910e-03 -3.8930741e-03  3.7682729e-04  5.0940206e-03
 -9.2617199e-03  9.7436663e-03 -6.0769399e-03  9.7249271e-03
  1.2169821e-03 -2.4413774e-03 -1.0369370e-02  2.5902034e-03
 -3.9475649e-03  6.2497295e-03  1.8653243e-03  2.3488493e-03
 -3.7088650e-03  1.1694654e-02  1.4360771e-03 -7.4113389e-03
  1.6591302e-03 -6.0266978e-04  2.4578877e-04 -7.9679256e-03
  5.6225997e-03  1.5564316e-03  5.4192697e-03  6.4375903e-03
  3.4722150e-03  4.5698588e-03  2.3515546e-03 -1.5644743e-03
  3.2029944e-03 -4.6159988e-03  3.1491453e-04  5.4819589e-03
 -4.9599675e-03  5.6647458e-03 -4.5675640e-03  4.4156415e-03
 -2.7447222e-03 -3.7008615e-03 -1.2075711e-04 -5.7453581e-04
 -3.1986691e-03 -4.9717673e-03 -8.7404158e-03  4.7093290e-03
  1.0774874e-04 -5.5349055e-03 -5.8336859e-03  6.1491854e-03
 -1.3793783e-03  1.4358853e-03 -4.0165509e-05 -5.7490347e-03
 -4.8712280e-04  7.3829247e-04  9.3029009e-04 -1.0817231e-02
  2.6199771e-03  2.1081201e-03  7.8653181e-03 -3.2459425e-03
 -3.6236607e-03 -2.1216478e-03  4.8837750e-03 -3.1205339e-03
 -8.0310967e-04 -7.8272255e-04  1.6077637e-03  2.5764531e-03
 -4.1802268e-04  6.4758356e-03  4.8576691e-03 -1.3521981e-02
  7.4832025e-03  9.0456009e-04 -2.6287285e-03 -6.7269029e-03]"
4.5,2020.02.11,"this is one of the best movies of the new century all characters are real and to some extent relatable while the movie is korean and leverages korean culture in many parts the multicultural universal takes what made this movie so great

most importantly while the movie does make a lot of comments with regards to class differences it constantly refrains from taking side or lecturing the audience","[ 4.36894409e-02  5.49513474e-02  6.36728294e-03  1.28622008e-02
 -8.03693850e-03  1.08792940e-02  7.82776996e-03  6.20342232e-03
  1.33300740e-02  2.05015689e-02  2.75113969e-03 -2.35587708e-03
 -4.23253793e-03 -8.07757583e-03 -2.70531117e-03 -1.20342604e-03
 -5.89319738e-03 -7.07599660e-03  5.62140439e-03  3.80858430e-03
 -1.52939057e-03 -6.39201654e-03  1.48684811e-03  1.34636611e-02
 -9.45620425e-03  1.15624592e-02 -4.00564540e-03  1.36192814e-02
  5.42162079e-03 -1.32205877e-02 -9.61340684e-03  5.84662566e-03
  2.69101677e-03  9.34461132e-03  7.48142321e-03  5.03900880e-03
 -2.88824737e-03  1.27016408e-02 -2.84169306e-04 -1.21033266e-02
  3.62379849e-03  5.17394813e-03  2.21395795e-03  1.96180306e-03
  3.70406266e-03 -5.82396612e-03  7.83833489e-03 -3.67180048e-03
 -1.23130325e-02  1.00265276e-02  3.17425956e-03  7.07926170e-04
 -6.47937530e-04 -1.34749534e-02  6.20719686e-04  1.07616431e-03
 -1.27346255e-02 -2.75221863e-03 -4.95967967e-03  5.36854658e-03
 -9.82601475e-03 -6.82981173e-03  1.88692089e-03 -9.85049922e-03
  1.39275647e-03 -6.25074329e-03  6.32802607e-04  2.71910871e-03
  1.06905086e-03  1.20454272e-02  5.00883361e-05  1.02317529e-02
 -3.77796497e-03 -4.35554376e-03  4.53091739e-03  4.37387172e-03
 -1.18658727e-03  6.78394397e-04 -1.60704530e-03 -4.42415895e-03
 -1.43018086e-03  8.17849650e-04  1.25697698e-03 -4.31900099e-03
  5.25862724e-03 -1.34975452e-03  9.01316409e-04 -1.85955793e-03
  4.55122162e-03 -5.71606308e-03 -5.60342474e-03  7.39549706e-03
  1.87106535e-03  1.42795639e-03 -2.84335623e-03 -1.23095363e-02
  5.67247858e-03 -4.21334058e-04  6.56237081e-03  1.28685543e-03]"
,2019.10.27,looks great smells bad thats the overall message and reality of this movie after so much hype and high reviews its amazing to see that the whole thing could have been avoided if  a dude didnt smell b dude didnt say that dude smelled or c dude didnt hear that dude said he smelled if thats all it takes to radically change your film then you need to do a rewrite its not about class or social blah blah or injustice or wealth or yada yada yada its about smell and this movie is a stinker ca pue,"[ 3.89196575e-02  4.25185673e-02 -3.44686839e-03 -2.75930041e-03
 -9.24840290e-03  1.48534961e-02 -8.91549513e-03  1.11155314e-02
 -9.30366479e-03  1.42479027e-02 -1.26090795e-02  8.84524779e-04
 -4.10790462e-03  1.39553482e-02 -4.83324705e-03  2.35293526e-03
  2.85808276e-03  7.67618045e-03  9.19205416e-03  9.80322598e-04
 -2.45568086e-03 -7.03421002e-03  6.64431462e-03  4.10276232e-03
 -1.31701315e-02  8.75612814e-03 -1.29813654e-03  4.57402226e-03
  9.72149894e-03 -3.74911330e-03  2.47965078e-03  1.25086224e-02
  5.09640144e-04 -5.49700065e-03  1.02550220e-02 -8.29163194e-03
  2.88933027e-03  7.96011649e-03 -1.39938360e-02 -5.64410118e-03
  1.08095519e-02 -3.31950054e-04 -4.37286450e-03  2.04779231e-03
 -4.94925072e-03 -1.49074313e-03  9.09976475e-03  3.54411604e-04
  7.85339344e-03 -2.46322202e-03  3.70456348e-03 -5.35792531e-03
 -7.23587628e-03 -3.21031921e-03 -3.84491868e-03  4.55375016e-03
 -1.15307560e-03 -2.50115583e-04  9.34540108e-03  1.57853272e-02
  5.67922427e-04 -1.91298593e-03  1.82949100e-03  4.51009441e-03
 -4.54844814e-03 -5.77259110e-03 -7.15898629e-03  2.17140303e-03
 -9.25489143e-03 -1.06556597e-03  2.33799510e-05  9.57347266e-03
  3.21892230e-03 -2.19217758e-03  2.84111663e-03  2.18991819e-03
 -8.00228957e-03  3.25826742e-03 -9.24886018e-03  4.15851688e-03
  7.34167732e-03  8.63821153e-03 -4.25525475e-03 -8.14913306e-03
  3.58933629e-03 -8.93538725e-03 -4.41503199e-03 -2.53237318e-03
 -5.26431431e-05  5.82277775e-03 -4.23806370e-04 -3.56233609e-03
 -7.17114657e-04  4.07745421e-04 -1.26951067e-02 -1.26039528e-03
  1.48051663e-03  7.18192291e-03 -1.60166237e-04 -1.29490008e-03]"
